ID,x,y
2832,-75.9624601,44.1935227
2833,-73.4477073,44.2049122
2834,-75.9624601,44.1935227
2835,-75.624084,44.236273
2836,-74.9805847,44.2139226
2837,-75.7947111,44.2167036
2838,-74.4669473,44.2225136
2839,-73.5970304,44.2197996
2840,-74.8412601,44.2127567
2841,-74.4669473,44.2225136
2842,-74.5635816,44.2307996
2843,-76.0826662,44.2320754
2844,-76.0826662,44.2320754
2845,-73.4477073,44.2049122
2846,-74.4669473,44.2225136
2847,-75.1387828,44.2485802
2848,-73.7805606,44.2604407
2849,-75.8450154,44.2779482
2850,-73.398894,44.284193
2851,-76.0091241,44.2760841
2852,-73.984579,44.2804685
2853,-73.554154,44.313448
2854,-75.6241,44.2865
2855,-76.026458,44.287467
2856,-75.8014787,44.324548
2857,-75.4655262,44.3342384
2858,-73.398894,44.284193
2859,-75.2496682,44.3264738
2860,-75.9792052,44.3239823
2861,-74.17615,44.3279465
2862,-73.3988952,44.360981
2863,-75.9171563,44.3341605
2864,-73.7763591,44.3239622
2865,-75.1171922,44.3929714
2866,-73.3988952,44.360981
2867,-73.7171944,44.3824658
2868,-73.8196063,44.3894011
2869,-74.057247,44.395154
2870,-75.372772,44.419748
2871,-75.1171922,44.3929714
2872,-74.256964,44.449156
2873,-73.715033,44.459365
2874,-75.6939906,44.4495295
2875,-75.22749,44.465595
2876,-74.810381,44.624889
2877,-75.284432,44.495467
2878,-74.9389189,44.5428432
2879,-75.185847,44.514883
2880,-73.485221,44.492624
2881,-75.494183,44.685464
2882,-75.1627683,44.5960304
2883,-74.9389189,44.5428432
2884,-73.5223983,44.5744611
2885,-75.6485179,44.5881458
2886,-75.3316359,44.582587
2887,-75.1627683,44.5960304
2888,-74.9741202,44.6625749
2889,-73.7942802,44.6105959
2890,-75.4102046,44.6201171
2891,-74.9741202,44.6625749
2892,-73.4632097,44.6976035
2893,-74.2925527,44.8402335
2894,-73.4632097,44.6976035
2895,-75.1627683,44.5960304
2896,-74.9741202,44.6625749
2897,-73.7754609,44.6376425
2898,-74.5445467,44.6685235
2899,-74.9741202,44.6625749
2900,-74.7042,44.6943
2901,-73.449514,44.675989
2902,-73.4632097,44.6976035
2903,-74.658098,44.697012
2904,-75.494183,44.685464
2905,-73.4632097,44.6976035
2906,-73.5695519,44.6995623
2907,-73.6518053,44.696267
2908,-73.4632097,44.6976035
2909,-74.551232,44.734107
2910,-75.494183,44.685464
2911,-74.9741202,44.6625749
2912,-73.718639,44.72246
2913,-73.718639,44.72246
2914,-73.4632097,44.6976035
2915,-75.3084259,44.7504708
2916,-73.96212,44.717734
2917,-73.4632097,44.6976035
2918,-74.1704208,44.720325
2919,-75.1325953,44.7509334
2920,-74.992384,44.751099
2921,-74.6634606,44.7768716
2922,-73.508003,44.8164557
2923,-73.4632097,44.6976035
2924,-74.7874085,44.793229
2925,-74.9749749,44.8207419
2926,-74.6634606,44.7768716
2927,-74.558881,44.84891
2928,-73.508003,44.8164557
2929,-74.513919,44.833103
2930,-74.9775706,44.8381777
2931,-74.428033,44.822813
2932,-74.2925527,44.8402335
2933,-75.1949503,44.8595132
2934,-74.9749749,44.8207419
2935,-73.8936998,44.8646757
2936,-74.888494,44.929329
2937,-73.6512797,44.8770496
2938,-73.437169,44.889032
2939,-73.6512797,44.8770496
2940,-74.1900075,44.9377553
2941,-73.804844,44.8866147
2942,-74.7827042,44.8664537
2943,-74.888494,44.929329
2944,-74.726606,44.923079
2945,-74.07472,44.914577
2946,-74.3240494,44.9441358
2947,-74.888494,44.929329
2948,-74.590633,44.935762
2949,-74.3240494,44.9441358
2950,-73.9692387,44.937122
2951,-74.6663631,44.9749111
2952,-73.581146,44.960298
2953,-73.684605,44.962312
2954,-74.497793,44.967104
2955,-74.3240494,44.9441358
2956,-73.4300292,44.9594838
2957,-73.3707608,44.9851682
